[Info]
length_unit = µm
121.05500 457.00000 5000
121.05600 457.00000 5000
121.05700 457.00000 5000
121.05800 457.00000 5000
121.05900 457.00000 5000
121.06000 457.00000 5000
121.06100 457.00000 5000
121.06200 457.00000 5000
121.06300 457.00000 5000
121.06400 457.00000 5000
121.06500 457.00000 5000
121.06600 457.00000 5000
121.06700 457.00000 5000
121.06800 457.00000 5000
121.06900 457.00000 5000
121.07000 457.00000 5000
121.07100 457.00000 5000
121.07200 457.00000 5000
121.07300 457.00000 5000
121.07400 457.00000 5000
121.07500 457.00000 5000
121.07600 457.00000 5000
121.07700 457.00000 5000
121.07800 457.00000 5000
121.07900 457.00000 5000
121.08000 457.00000 5000
121.08100 457.00000 5000
121.08200 457.00000 5000
121.08300 457.00000 5000
121.08400 457.00000 5000
121.08500 457.00000 5000
121.08600 457.00000 5000
121.08700 457.00000 5000
121.08800 457.00000 5000
121.08900 457.00000 5000
121.09000 457.00000 5000
121.09100 457.00000 5000
121.09200 457.00000 5000
121.09300 457.00000 5000
121.09400 457.00000 5000
121.09500 457.00000 5000
121.09600 457.00000 5000
121.09700 457.00000 5000
121.09800 457.00000 5000
121.09900 457.00000 5000
121.10000 457.00000 5000
121.10100 457.00000 5000
121.10200 457.00000 5000
121.10300 457.00000 5000
121.10400 457.00000 5000
121.10500 457.00000 5000
121.10600 457.00000 5000
121.10700 457.00000 5000
121.10800 457.00000 5000
121.10900 457.00000 5000
121.11000 457.00000 5000
121.11100 457.00000 5000
121.11200 457.00000 5000
121.11300 457.00000 5000
121.11400 457.00000 5000
121.11500 457.00000 5000
121.11600 457.00000 5000
121.11700 457.00000 5000
121.11800 457.00000 5000
121.11900 457.00000 5000
121.12000 457.00000 5000
121.12100 457.00000 5000
121.12200 457.00000 5000
121.12300 457.00000 5000
121.12400 457.00000 5000
121.12500 457.00000 5000
121.12600 457.00000 5000
121.12700 457.00000 5000
121.12800 457.00000 5000
121.12900 457.00000 5000
121.13000 457.00000 5000
121.13100 457.00000 5000
121.13200 457.00000 5000
121.13300 457.00000 5000
121.13400 457.00000 5000
121.13500 457.00000 5000
121.13600 457.00000 5000
121.13700 457.00000 5000
121.13800 457.00000 5000
121.13900 457.00000 5000
121.14000 457.00000 5000
121.14100 457.00000 5000
121.14200 457.00000 5000
121.14300 457.00000 5000
121.14400 457.00000 5000
121.14500 457.00000 5000
121.14600 457.00000 5000
121.14700 457.00000 5000
121.14800 457.00000 5000
121.14900 457.00000 5000
121.15000 457.00000 5000
121.15100 457.00000 5000
121.15200 457.00000 5000
121.15300 457.00000 5000
121.15400 457.00000 5000
121.15500 457.00000 5000
121.15600 457.00000 5000
121.15700 457.00000 5000
121.15800 457.00000 5000
121.15900 457.00000 5000
121.16000 457.00000 5000
121.16100 457.00000 5000
121.16200 457.00000 5000
121.16300 457.00000 5000
121.16400 457.00000 5000
121.16500 457.00000 5000
121.16600 457.00000 5000
121.16700 457.00000 5000
121.16800 457.00000 5000
121.16900 457.00000 5000
121.17000 457.00000 5000
121.17100 457.00000 5000
121.17200 457.00000 5000
121.17300 457.00000 5000
121.17400 457.00000 5000
121.17500 457.00000 5000
121.17600 457.00000 5000
121.17700 457.00000 5000
121.17800 457.00000 5000
121.17900 457.00000 5000
121.18000 457.00000 5000
121.18100 457.00000 5000
121.18200 457.00000 5000
121.18300 457.00000 5000
121.18400 457.00000 5000
121.18500 457.00000 5000
121.18600 457.00000 5000
121.18700 457.00000 5000
121.18800 457.00000 5000
121.18900 457.00000 5000
121.19000 457.00000 5000
121.19100 457.00000 5000
121.19200 457.00000 5000
121.19300 457.00000 5000
121.19400 457.00000 5000
121.19500 457.00000 5000
121.19600 457.00000 5000
121.19700 457.00000 5000
121.19800 457.00000 5000
121.19900 457.00000 5000
121.20000 457.00000 5000
121.20100 457.00000 5000
121.20200 457.00000 5000
121.20300 457.00000 5000
121.20400 457.00000 5000
121.20500 457.00000 5000
121.20600 457.00000 5000
121.20700 457.00000 5000
121.20800 457.00000 5000
121.20900 457.00000 5000
121.21000 457.00000 5000
121.21100 457.00000 5000
121.21200 457.00000 5000
121.21300 457.00000 5000
121.21400 457.00000 5000
121.21500 457.00000 5000
121.21600 457.00000 5000
121.21700 457.00000 5000
121.21800 457.00000 5000
121.21900 457.00000 5000
121.22000 457.00000 5000
121.22100 457.00000 5000
121.22200 457.00000 5000
121.22300 457.00000 5000
121.22400 457.00000 5000
121.22500 457.00000 5000
121.22600 457.00000 5000
121.22700 457.00000 5000
121.22800 457.00000 5000
121.22900 457.00000 5000
121.23000 457.00000 5000
121.23100 457.00000 5000
121.23200 457.00000 5000
121.23300 457.00000 5000
121.23400 457.00000 5000
121.23500 457.00000 5000
121.23600 457.00000 5000
121.23700 457.00000 5000
121.23800 457.00000 5000
121.23900 457.00000 5000
121.24000 457.00000 5000
121.24100 457.00000 5000
121.24200 457.00000 5000
121.24300 457.00000 5000
121.24400 457.00000 5000
121.24500 457.00000 5000
121.24600 457.00000 5000
121.24700 457.00000 5000
121.24800 457.00000 5000
121.24900 457.00000 5000
121.25000 457.00000 5000
121.25100 457.00000 5000
121.25200 457.00000 5000
121.25300 457.00000 5000
121.25400 457.00000 5000
121.25500 457.00000 5000
121.25600 457.00000 5000
121.25700 457.00000 5000
121.25800 457.00000 5000
121.25900 457.00000 5000
121.26000 457.00000 5000
121.26100 457.00000 5000
121.26200 457.00000 5000
121.26300 457.00000 5000
121.26400 457.00000 5000
121.26500 457.00000 5000
121.26600 457.00000 5000
121.26700 457.00000 5000
121.26800 457.00000 5000
121.26900 457.00000 5000
121.27000 457.00000 5000
121.27100 457.00000 5000
121.27200 457.00000 5000
121.27300 457.00000 5000
121.27400 457.00000 5000
121.27500 457.00000 5000
121.27600 457.00000 5000
121.27700 457.00000 5000
121.27800 457.00000 5000
121.27900 457.00000 5000
121.28000 457.00000 5000
121.28100 457.00000 5000
121.28200 457.00000 5000
121.28300 457.00000 5000
121.28400 457.00000 5000
121.28500 457.00000 5000
121.28600 457.00000 5000
121.28700 457.00000 5000
121.28800 457.00000 5000
121.28900 457.00000 5000
121.29000 457.00000 5000
121.29100 457.00000 5000
121.29200 457.00000 5000
121.29300 457.00000 5000
121.29400 457.00000 5000
121.29500 457.00000 5000
121.29600 457.00000 5000
121.29700 457.00000 5000
121.29800 457.00000 5000
121.29900 457.00000 5000
121.30000 457.00000 5000
121.30100 457.00000 5000
121.30200 457.00000 5000
121.30300 457.00000 5000
121.30400 457.00000 5000
121.30500 457.00000 5000
121.30600 457.00000 5000
121.30700 457.00000 5000
121.30800 457.00000 5000
121.30900 457.00000 5000
121.31000 457.00000 5000
121.31100 457.00000 5000
121.31200 457.00000 5000
121.31300 457.00000 5000
121.31400 457.00000 5000
121.31500 457.00000 5000
121.31600 457.00000 5000
121.31700 457.00000 5000
121.31800 457.00000 5000
121.31900 457.00000 5000
121.32000 457.00000 5000
121.32100 457.00000 5000
121.32200 457.00000 5000
121.32300 457.00000 5000
121.32400 457.00000 5000
121.32500 457.00000 5000
121.32600 457.00000 5000
121.32700 457.00000 5000
121.32800 457.00000 5000
121.32900 457.00000 5000
121.33000 457.00000 5000
121.33100 457.00000 5000
121.33200 457.00000 5000
121.33300 457.00000 5000
121.33400 457.00000 5000
121.33500 457.00000 5000
121.33600 457.00000 5000
121.33700 457.00000 5000
121.33800 457.00000 5000
121.33900 457.00000 5000
121.34000 457.00000 5000
121.34100 457.00000 5000
121.34200 457.00000 5000
121.34300 457.00000 5000
121.34400 457.00000 5000
121.34500 457.00000 5000
121.34600 457.00000 5000
121.34700 457.00000 5000
121.34800 457.00000 5000
121.34900 457.00000 5000
121.35000 457.00000 5000
121.35100 457.00000 5000
121.35200 457.00000 5000
121.35300 457.00000 5000
121.35400 457.00000 5000
121.35500 457.00000 5000
121.35600 457.00000 5000
121.35700 457.00000 5000
121.35800 457.00000 5000
121.35900 457.00000 5000
121.36000 457.00000 5000
121.36100 457.00000 5000
121.36200 457.00000 5000
121.36300 457.00000 5000
121.36400 457.00000 5000
121.36500 457.00000 5000
121.36600 457.00000 5000
121.36700 457.00000 5000
121.36800 457.00000 5000
121.36900 457.00000 5000
121.37000 457.00000 5000
121.37100 457.00000 5000
121.37200 457.00000 5000
121.37300 457.00000 5000
121.37400 457.00000 5000
121.37500 457.00000 5000
121.37600 457.00000 5000
121.37700 457.00000 5000
121.37800 457.00000 5000
121.37900 457.00000 5000
121.38000 457.00000 5000
121.38100 457.00000 5000
121.38200 457.00000 5000
121.38300 457.00000 5000
121.38400 457.00000 5000
121.38500 457.00000 5000
121.38600 457.00000 5000
121.38700 457.00000 5000
121.38800 457.00000 5000
121.38900 457.00000 5000
121.39000 457.00000 5000
121.39100 457.00000 5000
121.39200 457.00000 5000
121.39300 457.00000 5000
121.39400 457.00000 5000
121.39500 457.00000 5000
121.39600 457.00000 5000
121.39700 457.00000 5000
121.39800 457.00000 5000
121.39900 457.00000 5000
121.40000 457.00000 5000
121.40100 457.00000 5000
121.40200 457.00000 5000
121.40300 457.00000 5000
121.40400 457.00000 5000
121.40500 457.00000 5000
121.40600 457.00000 5000
121.40700 457.00000 5000
121.40800 457.00000 5000
121.40900 457.00000 5000
121.41000 457.00000 5000
121.41100 457.00000 5000
121.41200 457.00000 5000
121.41300 457.00000 5000
121.41400 457.00000 5000
121.41500 457.00000 5000
121.41600 457.00000 5000
121.41700 457.00000 5000
121.41800 457.00000 5000
121.41900 457.00000 5000
121.42000 457.00000 5000
121.42100 457.00000 5000
121.42200 457.00000 5000
121.42300 457.00000 5000
121.42400 457.00000 5000
121.42500 457.00000 5000
121.42600 457.00000 5000
121.42700 457.00000 5000
121.42800 457.00000 5000
121.42900 457.00000 5000
121.43000 457.00000 5000
121.43100 457.00000 5000
121.43200 457.00000 5000
121.43300 457.00000 5000
121.43400 457.00000 5000
121.43500 457.00000 5000
121.43600 457.00000 5000
121.43700 457.00000 5000
121.43800 457.00000 5000
121.43900 457.00000 5000
121.44000 457.00000 5000
121.44100 457.00000 5000
121.44200 457.00000 5000
121.44300 457.00000 5000
121.44400 457.00000 5000
121.44500 457.00000 5000
121.44600 457.00000 5000
121.44700 457.00000 5000
121.44800 457.00000 5000
121.44900 457.00000 5000
121.45000 457.00000 5000
121.45100 457.00000 5000
121.45200 457.00000 5000
121.45300 457.00000 5000
121.45400 457.00000 5000
121.45500 457.00000 5000
121.45600 457.00000 5000
121.45700 457.00000 5000
121.45800 457.00000 5000
121.45900 457.00000 5000
121.46000 457.00000 5000
121.46100 457.00000 5000
121.46200 457.00000 5000
121.46300 457.00000 5000
121.46400 457.00000 5000
121.46500 457.00000 5000
121.46600 457.00000 5000
121.46700 457.00000 5000
121.46800 457.00000 5000
121.46900 457.00000 5000
121.47000 457.00000 5000
121.47100 457.00000 5000
121.47200 457.00000 5000
121.47300 457.00000 5000
121.47400 457.00000 5000
121.47500 457.00000 5000
121.47600 457.00000 5000
121.47700 457.00000 5000
121.47800 457.00000 5000
121.47900 457.00000 5000
121.48000 457.00000 5000
121.48100 457.00000 5000
121.48200 457.00000 5000
121.48300 457.00000 5000
121.48400 457.00000 5000
121.48500 457.00000 5000
121.48600 457.00000 5000
121.48700 457.00000 5000
121.48800 457.00000 5000
121.48900 457.00000 5000
121.49000 457.00000 5000
121.49100 457.00000 5000
121.49200 457.00000 5000
121.49300 457.00000 5000
121.49400 457.00000 5000
121.49500 457.00000 5000
121.49600 457.00000 5000
121.49700 457.00000 5000
121.49800 457.00000 5000
121.49900 457.00000 5000
121.50000 457.00000 5000
121.50100 457.00000 5000
121.50200 457.00000 5000
121.50300 457.00000 5000
121.50400 457.00000 5000
121.50500 457.00000 5000
121.50600 457.00000 5000
121.50700 457.00000 5000
121.50800 457.00000 5000
121.50900 457.00000 5000
121.51000 457.00000 5000
121.51100 457.00000 5000
121.51200 457.00000 5000
121.51300 457.00000 5000
121.51400 457.00000 5000
121.51500 457.00000 5000
121.51600 457.00000 5000
121.51700 457.00000 5000
121.51800 457.00000 5000
121.51900 457.00000 5000
121.52000 457.00000 5000
121.52100 457.00000 5000
121.52200 457.00000 5000
121.52300 457.00000 5000
121.52400 457.00000 5000
121.52500 457.00000 5000
121.52600 457.00000 5000
121.52700 457.00000 5000
121.52800 457.00000 5000
121.52900 457.00000 5000
121.53000 457.00000 5000
121.53100 457.00000 5000
121.53200 457.00000 5000
121.53300 457.00000 5000
121.53400 457.00000 5000
121.53500 457.00000 5000
121.53600 457.00000 5000
121.53700 457.00000 5000
121.53800 457.00000 5000
121.53900 457.00000 5000
121.54000 457.00000 5000
121.54100 457.00000 5000
121.54200 457.00000 5000
121.54300 457.00000 5000
121.54400 457.00000 5000
121.54500 457.00000 5000
121.54600 457.00000 5000
121.54700 457.00000 5000
121.54800 457.00000 5000
121.54900 457.00000 5000
121.55000 457.00000 5000
121.55100 457.00000 5000
121.55200 457.00000 5000
121.55300 457.00000 5000
121.55400 457.00000 5000
121.55500 457.00000 5000
121.55600 457.00000 5000
121.55700 457.00000 5000
121.55800 457.00000 5000
121.55900 457.00000 5000
121.56000 457.00000 5000
121.56100 457.00000 5000
121.56200 457.00000 5000
121.56300 457.00000 5000
121.56400 457.00000 5000
121.56500 457.00000 5000
121.56600 457.00000 5000
121.56700 457.00000 5000
121.56800 457.00000 5000
121.56900 457.00000 5000
121.57000 457.00000 5000
121.57100 457.00000 5000
121.57200 457.00000 5000
121.57300 457.00000 5000
121.57400 457.00000 5000
121.57500 457.00000 5000
121.57600 457.00000 5000
121.57700 457.00000 5000
121.57800 457.00000 5000
121.57900 457.00000 5000
121.58000 457.00000 5000
121.58100 457.00000 5000
121.58200 457.00000 5000
121.58300 457.00000 5000
121.58400 457.00000 5000
121.58500 457.00000 5000
121.58600 457.00000 5000
121.58700 457.00000 5000
121.58800 457.00000 5000
121.58900 457.00000 5000
121.59000 457.00000 5000
121.59100 457.00000 5000
121.59200 457.00000 5000
121.59300 457.00000 5000
121.59400 457.00000 5000
121.59500 457.00000 5000
121.59600 457.00000 5000
121.59700 457.00000 5000
121.59800 457.00000 5000
121.59900 457.00000 5000
121.60000 457.00000 5000
121.60100 457.00000 5000
121.60200 457.00000 5000
121.60300 457.00000 5000
121.60400 457.00000 5000
121.60500 457.00000 5000
121.60600 457.00000 5000
121.60700 457.00000 5000
121.60800 457.00000 5000
121.60900 457.00000 5000
121.61000 457.00000 5000
121.61100 457.00000 5000
121.61200 457.00000 5000
121.61300 457.00000 5000
121.61400 457.00000 5000
121.61500 457.00000 5000
121.61600 457.00000 5000
121.61700 457.00000 5000
121.61800 457.00000 5000
121.61900 457.00000 5000
121.62000 457.00000 5000
121.62100 457.00000 5000
121.62200 457.00000 5000
121.62300 457.00000 5000
121.62400 457.00000 5000
121.62500 457.00000 5000
121.62600 457.00000 5000
121.62700 457.00000 5000
121.62800 457.00000 5000
121.62900 457.00000 5000
121.63000 457.00000 5000
121.63100 457.00000 5000
121.63200 457.00000 5000
121.63300 457.00000 5000
121.63400 457.00000 5000
121.63500 457.00000 5000
121.63600 457.00000 5000
121.63700 457.00000 5000
121.63800 457.00000 5000
121.63900 457.00000 5000
121.64000 457.00000 5000
121.64100 457.00000 5000
121.64200 457.00000 5000
121.64300 457.00000 5000
121.64400 457.00000 5000
121.64500 457.00000 5000
121.64600 457.00000 5000
121.64700 457.00000 5000
121.64800 457.00000 5000
121.64900 457.00000 5000
121.65000 457.00000 5000
121.65100 457.00000 5000
121.65200 457.00000 5000
121.65300 457.00000 5000
121.65400 457.00000 5000
121.65500 457.00000 5000
121.65600 457.00000 5000
121.65700 457.00000 5000
121.65800 457.00000 5000
121.65900 457.00000 5000
121.66000 457.00000 5000
121.66100 457.00000 5000
121.66200 457.00000 5000
121.66300 457.00000 5000
121.66400 457.00000 5000
121.66500 457.00000 5000
121.66600 457.00000 5000
121.66700 457.00000 5000
121.66800 457.00000 5000
121.66900 457.00000 5000
121.67000 457.00000 5000
121.67100 457.00000 5000
121.67200 457.00000 5000
121.67300 457.00000 5000
121.67400 457.00000 5000
121.67500 457.00000 5000
121.67600 457.00000 5000
121.67700 457.00000 5000
121.67800 457.00000 5000
121.67900 457.00000 5000
121.68000 457.00000 5000
121.68100 457.00000 5000
121.68200 457.00000 5000
121.68300 457.00000 5000
121.68400 457.00000 5000
121.68500 457.00000 5000
121.68600 457.00000 5000
121.68700 457.00000 5000
121.68800 457.00000 5000
121.68900 457.00000 5000
121.69000 457.00000 5000
121.69100 457.00000 5000
121.69200 457.00000 5000
121.69300 457.00000 5000
121.69400 457.00000 5000
121.69500 457.00000 5000
121.69600 457.00000 5000
121.69700 457.00000 5000
121.69800 457.00000 5000
121.69900 457.00000 5000
121.70000 457.00000 5000
121.70100 457.00000 5000
121.70200 457.00000 5000
121.70300 457.00000 5000
121.70400 457.00000 5000
121.70500 457.00000 5000
121.70600 457.00000 5000
121.70700 457.00000 5000
121.70800 457.00000 5000
121.70900 457.00000 5000
121.71000 457.00000 5000
121.71100 457.00000 5000
121.71200 457.00000 5000
121.71300 457.00000 5000
121.71400 457.00000 5000
121.71500 457.00000 5000
121.71600 457.00000 5000
121.71700 457.00000 5000
121.71800 457.00000 5000
121.71900 457.00000 5000
121.72000 457.00000 5000
121.72100 457.00000 5000
121.72200 457.00000 5000
121.72300 457.00000 5000
121.72400 457.00000 5000
121.72500 457.00000 5000
121.72600 457.00000 5000
121.72700 457.00000 5000
121.72800 457.00000 5000
121.72900 457.00000 5000
121.73000 457.00000 5000
121.73100 457.00000 5000
121.73200 457.00000 5000
121.73300 457.00000 5000
121.73400 457.00000 5000
121.73500 457.00000 5000
121.73600 457.00000 5000
121.73700 457.00000 5000
121.73800 457.00000 5000
121.73900 457.00000 5000
121.74000 457.00000 5000
121.74100 457.00000 5000
121.74200 457.00000 5000
121.74300 457.00000 5000
121.74400 457.00000 5000
121.74500 457.00000 5000
121.74600 457.00000 5000
121.74700 457.00000 5000
121.74800 457.00000 5000
121.74900 457.00000 5000
121.75000 457.00000 5000
121.75100 457.00000 5000
121.75200 457.00000 5000
121.75300 457.00000 5000
121.75400 457.00000 5000
121.75500 457.00000 5000
121.75600 457.00000 5000
121.75700 457.00000 5000
121.75800 457.00000 5000
121.75900 457.00000 5000
121.76000 457.00000 5000
121.76100 457.00000 5000
121.76200 457.00000 5000
121.76300 457.00000 5000
121.76400 457.00000 5000
121.76500 457.00000 5000
121.76600 457.00000 5000
121.76700 457.00000 5000
121.76800 457.00000 5000
121.76900 457.00000 5000
121.77000 457.00000 5000
121.77100 457.00000 5000
121.77200 457.00000 5000
121.77300 457.00000 5000
121.77400 457.00000 5000
121.77500 457.00000 5000
121.77600 457.00000 5000
121.77700 457.00000 5000
121.77800 457.00000 5000
121.77900 457.00000 5000
121.78000 457.00000 5000
121.78100 457.00000 5000
121.78200 457.00000 5000
121.78300 457.00000 5000
121.78400 457.00000 5000
121.78500 457.00000 5000
121.78600 457.00000 5000
121.78700 457.00000 5000
121.78800 457.00000 5000
121.78900 457.00000 5000
121.79000 457.00000 5000
121.79100 457.00000 5000
121.79200 457.00000 5000
121.79300 457.00000 5000
121.79400 457.00000 5000
121.79500 457.00000 5000
121.79600 457.00000 5000
121.79700 457.00000 5000
121.79800 457.00000 5000
121.79900 457.00000 5000
121.80000 457.00000 5000
121.80100 457.00000 5000
121.80200 457.00000 5000
121.80300 457.00000 5000
121.80400 457.00000 5000
121.80500 457.00000 5000
121.80600 457.00000 5000
121.80700 457.00000 5000
121.80800 457.00000 5000
121.80900 457.00000 5000
121.81000 457.00000 5000
121.81100 457.00000 5000
121.81200 457.00000 5000
121.81300 457.00000 5000
121.81400 457.00000 5000
121.81500 457.00000 5000
121.81600 457.00000 5000
121.81700 457.00000 5000
121.81800 457.00000 5000
121.81900 457.00000 5000
121.82000 457.00000 5000
121.82100 457.00000 5000
121.82200 457.00000 5000
121.82300 457.00000 5000
121.82400 457.00000 5000
121.82500 457.00000 5000
121.82600 457.00000 5000
121.82700 457.00000 5000
121.82800 457.00000 5000
121.82900 457.00000 5000
121.83000 457.00000 5000
121.83100 457.00000 5000
121.83200 457.00000 5000
121.83300 457.00000 5000
121.83400 457.00000 5000
121.83500 457.00000 5000
121.83600 457.00000 5000
121.83700 457.00000 5000
121.83800 457.00000 5000
121.83900 457.00000 5000
121.84000 457.00000 5000
121.84100 457.00000 5000
121.84200 457.00000 5000
121.84300 457.00000 5000
121.84400 457.00000 5000
121.84500 457.00000 5000
121.84600 457.00000 5000
121.84700 457.00000 5000
121.84800 457.00000 5000
121.84900 457.00000 5000
121.85000 457.00000 5000
121.85100 457.00000 5000
121.85200 457.00000 5000
121.85300 457.00000 5000
121.85400 457.00000 5000
121.85500 457.00000 5000
121.85600 457.00000 5000
121.85700 457.00000 5000
121.85800 457.00000 5000
121.85900 457.00000 5000
121.86000 457.00000 5000
121.86100 457.00000 5000
121.86200 457.00000 5000
121.86300 457.00000 5000
121.86400 457.00000 5000
121.86500 457.00000 5000
121.86600 457.00000 5000
121.86700 457.00000 5000
121.86800 457.00000 5000
121.86900 457.00000 5000
121.87000 457.00000 5000
121.87100 457.00000 5000
121.87200 457.00000 5000
121.87300 457.00000 5000
121.87400 457.00000 5000
121.87500 457.00000 5000
121.87600 457.00000 5000
121.87700 457.00000 5000
121.87800 457.00000 5000
121.87900 457.00000 5000
121.88000 457.00000 5000
121.88100 457.00000 5000
121.88200 457.00000 5000
121.88300 457.00000 5000
121.88400 457.00000 5000
121.88500 457.00000 5000
121.88600 457.00000 5000
121.88700 457.00000 5000
121.88800 457.00000 5000
121.88900 457.00000 5000
121.89000 457.00000 5000
121.89100 457.00000 5000
121.89200 457.00000 5000
121.89300 457.00000 5000
121.89400 457.00000 5000
121.89500 457.00000 5000
121.89600 457.00000 5000
121.89700 457.00000 5000
121.89800 457.00000 5000
121.89900 457.00000 5000
121.90000 457.00000 5000
121.90100 457.00000 5000
121.90200 457.00000 5000
121.90300 457.00000 5000
121.90400 457.00000 5000
121.90500 457.00000 5000
121.90600 457.00000 5000
121.90700 457.00000 5000
121.90800 457.00000 5000
121.90900 457.00000 5000
121.91000 457.00000 5000
121.91100 457.00000 5000
121.91200 457.00000 5000
121.91300 457.00000 5000
121.91400 457.00000 5000
121.91500 457.00000 5000
121.91600 457.00000 5000
121.91700 457.00000 5000
121.91800 457.00000 5000
121.91900 457.00000 5000
121.92000 457.00000 5000
121.92100 457.00000 5000
121.92200 457.00000 5000
121.92300 457.00000 5000
121.92400 457.00000 5000
121.92500 457.00000 5000
121.92600 457.00000 5000
121.92700 457.00000 5000
121.92800 457.00000 5000
121.92900 457.00000 5000
121.93000 457.00000 5000
121.93100 457.00000 5000
121.93200 457.00000 5000
121.93300 457.00000 5000
121.93400 457.00000 5000
121.93500 457.00000 5000
121.93600 457.00000 5000
121.93700 457.00000 5000
121.93800 457.00000 5000
121.93900 457.00000 5000
121.94000 457.00000 5000
121.94100 457.00000 5000
121.94200 457.00000 5000
121.94300 457.00000 5000
121.94400 457.00000 5000
121.94500 457.00000 5000
121.94600 457.00000 5000
121.94700 457.00000 5000
121.94800 457.00000 5000
121.94900 457.00000 5000
121.95000 457.00000 5000
121.95100 457.00000 5000
121.95200 457.00000 5000
121.95300 457.00000 5000
121.95400 457.00000 5000
121.95500 457.00000 5000
121.95600 457.00000 5000
121.95700 457.00000 5000
121.95800 457.00000 5000
121.95900 457.00000 5000
121.96000 457.00000 5000
121.96100 457.00000 5000
121.96200 457.00000 5000
121.96300 457.00000 5000
121.96400 457.00000 5000
121.96500 457.00000 5000
121.96600 457.00000 5000
121.96700 457.00000 5000
121.96800 457.00000 5000
121.96900 457.00000 5000
121.97000 457.00000 5000
121.97100 457.00000 5000
121.97200 457.00000 5000
121.97300 457.00000 5000
121.97400 457.00000 5000
121.97500 457.00000 5000
121.97600 457.00000 5000
121.97700 457.00000 5000
121.97800 457.00000 5000
121.97900 457.00000 5000
121.98000 457.00000 5000
121.98100 457.00000 5000
121.98200 457.00000 5000
121.98300 457.00000 5000
121.98400 457.00000 5000
121.98500 457.00000 5000
121.98600 457.00000 5000
121.98700 457.00000 5000
121.98800 457.00000 5000
121.98900 457.00000 5000
121.99000 457.00000 5000
121.99100 457.00000 5000
121.99200 457.00000 5000
121.99300 457.00000 5000
121.99400 457.00000 5000
121.99500 457.00000 5000
121.99600 457.00000 5000
121.99700 457.00000 5000
121.99800 457.00000 5000
121.99900 457.00000 5000
122.00000 457.00000 5000
122.03806 456.80866 5000
122.03898 456.80904 5000
122.03991 456.80942 5000
122.04083 456.80981 5000
122.04176 456.81019 5000
122.04268 456.81057 5000
122.04360 456.81095 5000
122.04453 456.81134 5000
122.04545 456.81172 5000
122.04638 456.81210 5000
122.04730 456.81249 5000
122.04822 456.81287 5000
122.04915 456.81325 5000
122.05007 456.81363 5000
122.05099 456.81402 5000
122.05192 456.81440 5000
122.05284 456.81478 5000
122.05377 456.81516 5000
122.05469 456.81555 5000
122.05561 456.81593 5000
122.05654 456.81631 5000
122.05746 456.81669 5000
122.05839 456.81708 5000
122.05931 456.81746 5000
122.06023 456.81784 5000
122.06116 456.81823 5000
122.06208 456.81861 5000
122.06300 456.81899 5000
122.06393 456.81937 5000
122.06485 456.81976 5000
122.06578 456.82014 5000
122.06670 456.82052 5000
122.06762 456.82090 5000
122.06855 456.82129 5000
122.06947 456.82167 5000
122.07040 456.82205 5000
122.07132 456.82243 5000
122.07224 456.82282 5000
122.07317 456.82320 5000
122.07409 456.82358 5000
122.07502 456.82397 5000
122.07594 456.82435 5000
122.07686 456.82473 5000
122.07779 456.82511 5000
122.07871 456.82550 5000
122.07963 456.82588 5000
122.08056 456.82626 5000
122.08148 456.82664 5000
122.08241 456.82703 5000
122.08333 456.82741 5000
122.08425 456.82779 5000
122.08518 456.82818 5000
122.08610 456.82856 5000
122.08703 456.82894 5000
122.08795 456.82932 5000
122.08887 456.82971 5000
122.08980 456.83009 5000
122.09072 456.83047 5000
122.09165 456.83085 5000
122.09257 456.83124 5000
122.09349 456.83162 5000
122.09442 456.83200 5000
122.09534 456.83238 5000
122.09626 456.83277 5000
122.09719 456.83315 5000
122.09811 456.83353 5000
122.09904 456.83392 5000
122.09996 456.83430 5000
122.10088 456.83468 5000
122.10181 456.83506 5000
122.10273 456.83545 5000
122.10366 456.83583 5000
122.10458 456.83621 5000
122.10550 456.83659 5000
122.10643 456.83698 5000
122.10735 456.83736 5000
122.10828 456.83774 5000
122.10920 456.83812 5000
122.11012 456.83851 5000
122.11105 456.83889 5000
122.11197 456.83927 5000
122.11289 456.83966 5000
122.11382 456.84004 5000
122.11474 456.84042 5000
122.11567 456.84080 5000
122.11659 456.84119 5000
122.11751 456.84157 5000
122.11844 456.84195 5000
122.11936 456.84233 5000
122.12029 456.84272 5000
122.12121 456.84310 5000
122.12213 456.84348 5000
122.12306 456.84387 5000
122.12398 456.84425 5000
122.12490 456.84463 5000
122.12583 456.84501 5000
122.12675 456.84540 5000
122.12768 456.84578 5000
122.12860 456.84616 5000
122.12952 456.84654 5000
122.13045 456.84693 5000
122.13137 456.84731 5000
122.13230 456.84769 5000
122.13322 456.84807 5000
122.13414 456.84846 5000
122.13507 456.84884 5000
122.13599 456.84922 5000
122.13692 456.84961 5000
122.13784 456.84999 5000
122.13876 456.85037 5000
122.13969 456.85075 5000
122.14061 456.85114 5000
122.14153 456.85152 5000
122.14246 456.85190 5000
122.14338 456.85228 5000
122.14431 456.85267 5000
122.14523 456.85305 5000
122.14615 456.85343 5000
122.14708 456.85381 5000
122.14800 456.85420 5000
122.14893 456.85458 5000
122.14985 456.85496 5000
122.15077 456.85535 5000
122.15170 456.85573 5000
122.15262 456.85611 5000
122.15355 456.85649 5000
122.15447 456.85688 5000
122.15539 456.85726 5000
122.15632 456.85764 5000
